time,latitude,longitude,depth,mag,id,place,eventType
2016-07-19T21:48:15.440Z,36.6895,-121.3215,5.58,2.94,nc72663526,"14km SSE of Ridgemark, California",earthquake
2016-07-19T21:46:47.170Z,36.6921667,-121.3263333,4.71,1.53,nc72663521,"13km SSE of Ridgemark, California",earthquake
2016-07-19T21:45:20.990Z,36.6998333,-121.3393333,4.34,1.48,nc72663516,"12km S of Ridgemark, California",earthquake
2016-07-19T21:45:16.000Z,59.7787,-152.4853,72.5,2.1,ak13775812,"36km W of Anchor Point, Alaska",earthquake
2016-07-19T21:42:59.380Z,36.6971667,-121.3286667,4.18,1.4,nc72663511,"13km SSE of Ridgemark, California",earthquake
2016-07-19T21:42:35.710Z,33.6815,-116.7273333,15.17,0.8,ci37418791,"7km S of Idyllwild, CA",earthquake
2016-07-19T21:39:43.420Z,38.8101667,-122.7971667,3.41,1.72,nc71103849,"5km NW of The Geysers, California",earthquake
2016-07-19T21:39:20.380Z,36.697,-121.3413333,4.24,3.93,nc71103759,"13km NE of Chualar, California",earthquake
2016-07-19T21:38:38.900Z,36.6918333,-121.3271667,5.62,4.22,nc72663506,"13km SSE of Ridgemark, California",earthquake
2016-07-19T21:36:46.610Z,38.8396683,-122.828331,2.04,1.97,nc72663501,"9km WNW of Cobb, California",earthquake
2016-07-19T21:30:28.000Z,60.5912,-142.7678,18.2,1.9,ak13775377,"61km NNW of Cape Yakataga, Alaska",earthquake
2016-07-19T21:21:51.060Z,47.7728333,-120.076,-0.35,0.57,uw61168707,"8km SSW of Chelan, Washington",earthquake
2016-07-19T21:15:43.780Z,38.8103333,-122.7990036,2.97,1.46,nc72663491,"5km NW of The Geysers, California",earthquake
2016-07-19T21:15:31.140Z,33.683,-116.73,15.51,0.66,ci37418775,"6km S of Idyllwild, CA",earthquake
2016-07-19T20:55:45.300Z,38.793499,-122.7259979,0.51,0.58,nc72663486,"3km S of Cobb, California",earthquake
2016-07-19T20:46:12.460Z,38.8138351,-122.7908325,-0.56,1.14,nc72663481,"5km W of Cobb, California",earthquake
2016-07-19T20:36:32.210Z,38.808,-122.7361667,1.93,1.35,nc72663476,"1km SW of Cobb, California",earthquake
2016-07-19T20:35:06.380Z,36.0284,70.3402,102.52,4.5,us20006fyp,"38km W of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake
2016-07-19T20:28:59.370Z,33.2881667,-116.795,12.71,0.75,ci37418727,"6km NNW of Lake Henshaw, CA",earthquake
2016-07-19T20:27:48.610Z,38.8251648,-122.7801666,1.55,0.92,nc72663471,"4km W of Cobb, California",earthquake
2016-07-19T20:18:33.027Z,37.0017,-116.2172,4.5,0.7,nn00552490,"49km ENE of Beatty, Nevada",earthquake
2016-07-19T20:15:15.440Z,37.4991667,-122.409,-0.2,1.58,nc72663466,"1km W of Quarry near Half Moon Bay, CA",quarry blast
2016-07-19T20:13:23.042Z,36.521,-114.971,7,1,nn00552497,"31km NNE of Nellis Air Force Base, Nevada",earthquake
2016-07-19T20:11:37.430Z,44.6376667,-123.4605,-0.52,1.55,uw61168687,"13km NW of Philomath, Oregon",explosion
2016-07-19T20:10:15.700Z,33.7045,-116.7178333,17.38,0.93,ci37418703,"4km S of Idyllwild, CA",earthquake
2016-07-19T20:07:15.000Z,61.3118,-152.4202,7.1,1.8,ak13774815,"92km NW of Nikiski, Alaska",earthquake
2016-07-19T20:02:44.420Z,34.0436667,-117.2283333,14.69,1.13,ci37418687,"3km E of Loma Linda, CA",earthquake
2016-07-19T20:01:54.870Z,16.0957,-96.8396,16.66,4.8,us20006fxs,"27km E of San Gabriel Mixtepec, Mexico",earthquake
2016-07-19T19:59:13.000Z,61.3049,-152.4236,0,2.3,ak13774810,"91km NW of Nikiski, Alaska",earthquake
2016-07-19T19:52:43.590Z,38.810833,-122.7998352,3.34,1.07,nc72663456,"5km NW of The Geysers, California",earthquake
2016-07-19T19:38:10.120Z,37.87,143.9256,37.01,4.6,us20006fxb,"234km SE of Ofunato, Japan",earthquake
2016-07-19T19:35:40.320Z,38.8424988,-122.8271637,1.71,0.98,nc72663451,"9km WNW of Cobb, California",earthquake
2016-07-19T19:28:14.206Z,38.5345,-118.416,7.6,0.4,nn00552479,"18km E of Hawthorne, Nevada",earthquake
2016-07-19T19:19:26.780Z,34.0406667,-117.5031667,3.9,1.02,ci37418631,"4km NNW of Glen Avon, CA",earthquake
2016-07-19T19:16:19.000Z,60.3119,-152.4925,91.1,1.7,ak13774806,"23km SE of Redoubt Volcano, Alaska",earthquake
2016-07-19T19:11:09.370Z,35,-118.1925,-0.83,1.2,ci37418623,"6km SSW of Mojave, CA",quarry blast
2016-07-19T19:10:57.000Z,57.1385,-157.5194,1.9,2.7,ak13774805,"124km NE of Chignik Lake, Alaska",earthquake
2016-07-19T19:08:39.960Z,37.5825,-118.9431667,-0.07,0.68,nc72663446,"7km SSE of Mammoth Lakes, California",earthquake
2016-07-19T19:05:18.690Z,40.4631667,-121.546,3.18,-0.06,nc72663441,"29km E of Shingletown, California",earthquake
2016-07-19T18:53:00.060Z,33.4876667,-116.5475,8.61,0.08,ci37418599,"14km ESE of Anza, CA",earthquake
2016-07-19T18:49:08.330Z,-24.8328,-13.5672,10.05,4.9,us20006fx2,Southern Mid-Atlantic Ridge,earthquake
2016-07-19T18:32:04.780Z,37.4628333,-118.8473333,2.23,0.86,nc72663426,"23km SSE of Mammoth Lakes, California",earthquake
2016-07-19T18:31:59.390Z,34.823,-116.3746667,3.88,0.34,ci37418567,"23km WNW of Ludlow, CA",earthquake
2016-07-19T18:26:27.200Z,17.8187,-66.935,10,2,pr16201002,"17km S of Guanica, Puerto Rico",earthquake
2016-07-19T18:13:03.270Z,34.0496667,-117.3578333,-0.67,0.92,ci37418543,"4km ESE of Bloomington, CA",quarry blast
2016-07-19T18:09:02.830Z,35.0566667,-118.3445,-1.01,1.07,ci37418535,"13km SE of Tehachapi, CA",quarry blast
2016-07-19T17:54:19.000Z,60.1726,-141.4325,0,1.4,ak13774374,"56km ENE of Cape Yakataga, Alaska",earthquake
2016-07-19T17:46:16.000Z,61.3607,-146.6501,31.1,1.2,ak13774371,"30km NNW of Valdez, Alaska",earthquake
2016-07-19T17:39:05.928Z,38.3515,-118.5536,7.6,0.4,nn00552469,"20km SSE of Hawthorne, Nevada",earthquake
2016-07-19T17:37:05.118Z,37.4203,-117.039,6.3,0,nn00552473,"36km SSE of Goldfield, Nevada",earthquake
2016-07-19T17:32:48.000Z,61.2954,-152.4982,2,2,ak13774366,"91km N of Redoubt Volcano, Alaska",earthquake
2016-07-19T17:25:52.000Z,60.3346,-141.4918,0,1.4,ak13774365,"60km ENE of Cape Yakataga, Alaska",earthquake
2016-07-19T17:25:04.060Z,38.7988319,-122.7581635,1.92,0.46,nc72663406,"2km N of The Geysers, California",earthquake
2016-07-19T17:19:13.000Z,60.2273,-141.3984,7.3,1.8,ak13774361,"60km ENE of Cape Yakataga, Alaska",earthquake
2016-07-19T17:18:37.030Z,37.3221667,-122.102,-0.17,1.65,nc71103854,"11km E of Quarry near Portola Valley, CA",quarry blast
2016-07-19T17:18:13.760Z,37.0281667,-121.2075,0.05,1.44,nc72663396,"26km NE of Hollister, California",earthquake
2016-07-19T16:55:07.200Z,19.1082,-64.7685,70,2.4,pr16201001,"78km NNW of Road Town, British Virgin Islands",earthquake
2016-07-19T16:54:40.540Z,33.6345,-116.6983333,13.05,0.38,ci37418479,"9km NNW of Anza, CA",earthquake
2016-07-19T16:54:12.000Z,60.9727,-147.8238,32.2,1.5,ak13773935,"51km ENE of Whittier, Alaska",earthquake
2016-07-19T16:52:30.884Z,38.4761,-118.3555,4.2,0.2,nn00552453,"24km ESE of Hawthorne, Nevada",earthquake
2016-07-19T16:49:45.423Z,41.9272,-119.6026,8.1,1.4,nn00552450,"68km ESE of Lakeview, Oregon",earthquake
2016-07-19T16:41:50.000Z,60.5694,-150.2919,42.7,2.1,ak13773930,"26km E of Sterling, Alaska",earthquake
2016-07-19T16:35:37.966Z,37.945,-118.6294,5.8,0.5,nn00552446,"44km NE of Mammoth Lakes, California",earthquake
2016-07-19T16:13:11.000Z,61.2911,-152.584,0.1,2.4,ak13773926,"90km N of Redoubt Volcano, Alaska",earthquake
2016-07-19T16:12:29.770Z,36.29,-97.5052,5.79,3,us20006fvf,"19km W of Perry, Oklahoma",earthquake
2016-07-19T16:03:22.550Z,37.9485,-122.1183333,10.72,1.08,nc72663391,"5km W of Pleasant Hill, California",earthquake
2016-07-19T15:25:26.780Z,34.2621667,-117.1773333,7.14,1.43,ci37418415,"2km NE of Lake Arrowhead, CA",earthquake
2016-07-19T15:25:03.820Z,34.2618333,-117.1796667,6.3,1.51,ci37418407,"2km NNE of Lake Arrowhead, CA",earthquake
2016-07-19T15:05:07.170Z,45.9265,-112.1146667,1.43,1.33,mb80162429,"6km NNW of Whitehall, Montana",earthquake
2016-07-19T15:00:56.000Z,63.5231,-147.3326,5.3,1.2,ak13773092,"82km E of Cantwell, Alaska",earthquake
2016-07-19T14:55:07.710Z,36.0172,140.0655,51.84,4.2,us20006fuz,"7km E of Mitsukaido, Japan",earthquake
2016-07-19T14:51:17.686Z,40.2437,-119.702,21.5,0.8,nn00552465,"46km SW of Gerlach-Empire, Nevada",earthquake
2016-07-19T14:50:53.600Z,38.7511673,-122.7126694,2.05,1.09,nc72663361,"4km SE of The Geysers, California",earthquake
2016-07-19T14:47:04.910Z,37.459,-118.8413333,4.98,2.14,nc72663356,"24km SSE of Mammoth Lakes, California",earthquake
2016-07-19T14:26:46.580Z,33.262,-116.295,9.18,0.77,ci37418375,"8km E of Borrego Springs, CA",earthquake
2016-07-19T14:26:38.260Z,38.7496667,-122.6915,-0.65,1.43,nc72663351,"6km W of Middletown, California",earthquake
2016-07-19T14:25:27.780Z,38.7546654,-122.7156677,1.7,2.09,nc72663346,"4km SE of The Geysers, California",earthquake
2016-07-19T14:21:24.900Z,18.5627,-63.8255,93,3.5,pr16201000,"85km E of Road Town, British Virgin Islands",earthquake
2016-07-19T14:20:46.000Z,62.7524,-152.0435,8.5,1.2,ak13773086,"110km WNW of Talkeetna, Alaska",earthquake
2016-07-19T14:19:47.970Z,38.7576675,-122.713501,1.74,1.96,nc72663341,"4km ESE of The Geysers, California",earthquake
2016-07-19T14:13:43.660Z,19.4155,-155.6255,2.812,2.26,hv61345511,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2016-07-19T14:09:15.880Z,46.1995,-122.1933333,0.96,0.26,uw61168522,"37km NNE of Amboy, Washington",earthquake
2016-07-19T13:51:30.870Z,36.2043333,-89.5126667,7.08,2.1,nm60028408,"6km SSW of Ridgely, Tennessee",earthquake
2016-07-19T13:51:25.130Z,36.2028333,-89.5018333,5.47,1.83,nm60151736,"6km S of Ridgely, Tennessee",earthquake
2016-07-19T13:47:28.320Z,38.8121681,-122.8218307,2.15,1.03,nc72663336,"6km NW of The Geysers, California",earthquake
2016-07-19T13:42:46.520Z,17.6507,-98.649,53.41,5,us20006ft7,"14km W of Alpoyeca, Mexico",earthquake
2016-07-19T13:40:45.000Z,63.413,-151.4447,4.9,1.2,ak13772669,"124km W of Cantwell, Alaska",earthquake
2016-07-19T13:36:51.330Z,-23.4052,-66.5806,196.37,5.1,us20006ft4,"93km NNW of San Antonio de los Cobres, Argentina",earthquake
2016-07-19T13:31:09.780Z,19.3941669,-155.2733307,1.92,2.01,hv61345461,"5km SW of Volcano, Hawaii",earthquake
2016-07-19T13:31:08.880Z,19.386,-155.2803333,2.612,1.88,hv61345456,"6km SW of Volcano, Hawaii",earthquake
2016-07-19T13:24:24.000Z,61.6107,-141.0269,3.9,1.3,ak13772668,"181km E of Chitina, Alaska",earthquake
2016-07-19T13:22:53.660Z,37.535,-118.8955,0.22,1.03,nc72663331,"14km SSE of Mammoth Lakes, California",earthquake
2016-07-19T13:16:01.000Z,64.5466,-147.5545,16.2,0.3,ak13772663,"24km SSW of North Pole, Alaska",earthquake
2016-07-19T13:14:36.000Z,57.0192,-157.7467,2.8,3.1,ak13772658,"105km NE of Chignik Lake, Alaska",earthquake
2016-07-19T13:12:10.480Z,36.9823333,-121.6423333,5.46,2.11,nc72663326,"7km WSW of Gilroy, California",earthquake
2016-07-19T13:05:25.740Z,37.9975,-118.6998333,5.43,1.51,nc72663321,"44km NNE of Mammoth Lakes, California",earthquake
2016-07-19T13:00:39.680Z,32.4063333,-115.2203333,9.74,2.01,ci37371293,"6km NNW of Delta, B.C., MX",earthquake
2016-07-19T13:00:37.870Z,32.4041667,-115.2191667,11.18,1.58,ci37418351,"6km NNW of Delta, B.C., MX",earthquake
2016-07-19T12:53:41.000Z,62.7702,-148.2768,58.7,1.6,ak13772246,"77km SSE of Cantwell, Alaska",earthquake
2016-07-19T12:50:22.430Z,33.6793333,-116.7376667,16.06,0.49,ci37418343,"7km SSW of Idyllwild, CA",earthquake
2016-07-19T12:49:49.550Z,37.0281677,-121.2046661,1.58,3.26,nc72663316,"26km NE of Hollister, California",earthquake
2016-07-19T12:48:02.000Z,57.0343,-157.7493,7.2,3.8,ak13772238,"100km NE of Chignik Lake, Alaska",earthquake
2016-07-19T12:42:20.297Z,38.4809,-118.3712,4.8,0.3,nn00552429,"22km ESE of Hawthorne, Nevada",earthquake
2016-07-19T12:40:13.230Z,36.882,-121.4121667,9.43,0.92,nc72663306,"3km NNW of Hollister, California",earthquake
2016-07-19T12:36:40.504Z,36.9929,-117.5731,0,-0.2,nn00552464,"61km NE of Lone Pine, California",earthquake
2016-07-19T12:35:27.530Z,19.3185,-155.015,35.138,1.9,hv61345411,"19km SSW of Leilani Estates, Hawaii",earthquake
2016-07-19T12:32:59.950Z,41.5489,79.0129,30.02,5,us20006fsr,"112km SSE of Teploklyuchenka, Kyrgyzstan",earthquake
2016-07-19T12:29:52.555Z,36.9717,-117.5951,0,0.3,nn00552460,"58km NE of Lone Pine, California",earthquake
2016-07-19T12:28:45.370Z,34.0421667,-116.9153333,13.3,1.17,ci37418335,"12km E of Yucaipa, CA",earthquake
2016-07-19T12:23:15.140Z,39.242,-111.0351667,20.44,1.07,uu60156187,"2km NE of Orangeville, Utah",earthquake
2016-07-19T12:19:09.710Z,35.4405,-120.23,10.01,1.64,nc72663301,"27km SSE of Shandon, California",earthquake
2016-07-19T12:17:09.272Z,36.968,-117.5918,0,0.9,nn00552426,"58km NE of Lone Pine, California",earthquake
2016-07-19T11:59:12.040Z,33.4751667,-116.4615,12.04,0.55,ci37418319,"22km ESE of Anza, CA",earthquake
2016-07-19T11:45:34.726Z,39.6188,-119.8186,10.2,-0.2,nn00552435,"0km ENE of Golden Valley, Nevada",earthquake
2016-07-19T11:34:55.790Z,33.9966667,-116.8181667,17.13,1.55,ci37418311,"9km NNW of Cabazon, CA",earthquake
2016-07-19T11:32:29.951Z,36.5384,-116.3007,8,-0.4,nn00552425,"46km NW of Pahrump, Nevada",earthquake
2016-07-19T11:28:27.940Z,52.6472,-163.8629,8.8,4.4,us20006fsa,"208km SE of Akutan, Alaska",earthquake
2016-07-19T11:28:17.850Z,34.511,-119.0941667,17.66,1.4,ci37418295,"15km ENE of Ojai, CA",earthquake
2016-07-19T11:15:08.000Z,63.5081,-147.0744,0,2,ak13772221,"88km SW of Delta Junction, Alaska",earthquake
2016-07-19T11:03:02.590Z,35.5415,-118.3285,0.88,1.57,ci37418287,"16km ESE of Lake Isabella, CA",earthquake
2016-07-19T10:49:04.000Z,62.698,-149.7296,67.5,2,ak13771814,"46km NNE of Talkeetna, Alaska",earthquake
2016-07-19T10:47:55.190Z,33.7786667,-115.6538333,2.28,1.25,ci37418279,"24km WNW of Desert Center, CA",earthquake
2016-07-19T10:38:59.500Z,33.6836667,-116.7253333,15.17,0.61,ci37418271,"6km S of Idyllwild, CA",earthquake
2016-07-19T10:28:22.100Z,38.8273315,-122.8085022,2.27,0.93,nc72663286,"7km W of Cobb, California",earthquake
2016-07-19T10:21:25.670Z,38.7813333,-122.7081667,2.41,1.09,nc72663281,"4km SSE of Cobb, California",earthquake
2016-07-19T10:18:15.990Z,38.8426,-118.308,0.6,0.4,nn00552424,"33km W of Gabbs, Nevada",earthquake
2016-07-19T10:09:33.730Z,44.4213333,-111.0323333,5.22,0.85,uu60156182,"16km WSW of Old Faithful Geyser, Wyoming",earthquake
2016-07-19T10:07:25.060Z,19.4008333,-155.266,0.946,0.96,hv61345321,"4km SW of Volcano, Hawaii",earthquake
2016-07-19T10:01:17.000Z,61.285,-152.4863,0,0.6,ak13771813,"90km N of Redoubt Volcano, Alaska",earthquake
2016-07-19T09:56:08.560Z,34.0841667,-116.714,9.89,1.54,ci37418255,"13km WNW of Morongo Valley, CA",earthquake
2016-07-19T09:53:24.000Z,62.3003,-151.1431,62.1,1.4,ak13771811,"53km W of Talkeetna, Alaska",earthquake
2016-07-19T09:49:33.810Z,35.963,-120.5151667,2.61,0.97,nc72663276,"24km SW of Coalinga, California",earthquake
2016-07-19T09:49:11.449Z,38.3516,-118.5721,7.9,0,nn00552433,"19km SSE of Hawthorne, Nevada",earthquake
2016-07-19T09:28:54.200Z,33.0863333,-116.5376667,7.86,0.65,ci37418247,"6km E of Julian, CA",earthquake
2016-07-19T09:09:53.950Z,41.829,-112.7351667,5.64,0.82,uu60156177,"48km WNW of Garland, Utah",earthquake
2016-07-19T09:09:39.290Z,38.8736649,-122.8333359,-0.65,0.78,nc72663271,"11km S of Kelseyville, California",earthquake
2016-07-19T09:08:56.000Z,59.6432,-153.4054,112.4,2.6,ak13771802,"85km E of Old Iliamna, Alaska",earthquake
2016-07-19T09:06:50.950Z,46.1935,-122.1828333,-0.14,0.56,uw61168447,"37km NNE of Amboy, Washington",earthquake
2016-07-19T09:05:18.840Z,41.9052,-119.586,8.7,1.8,nn00552423,"70km ESE of Lakeview, Oregon",earthquake
2016-07-19T09:04:19.857Z,41.9182,-119.5869,7.5,1.3,nn00552432,"69km ESE of Lakeview, Oregon",earthquake
2016-07-19T08:57:27.480Z,46.9021667,-121.8608333,7.99,0.25,uw61168442,"31km SSE of Buckley, Washington",earthquake
2016-07-19T08:43:10.070Z,37.4631667,-118.8408333,3.88,0.66,nc72663266,"23km SSE of Mammoth Lakes, California",earthquake
2016-07-19T08:39:38.920Z,38.8498333,-122.9606667,1.74,0.92,nc72663261,"6km NE of Cloverdale, California",earthquake
2016-07-19T08:39:05.000Z,46.36,-72.39,18,2.2,us20006g23,"4km NE of Becancour, Canada",earthquake
2016-07-19T08:31:24.910Z,32.8075,-115.5853333,9.11,1.33,ci37418239,"3km NW of El Centro, CA",earthquake
2016-07-19T08:26:19.570Z,38.7685,-122.748,1.92,0.46,nc72663256,"1km SE of The Geysers, California",earthquake
2016-07-19T08:25:29.544Z,38.6704,-119.3791,8.6,1,nn00552421,"12km SSW of Smith Valley, Nevada",earthquake
2016-07-19T08:22:46.000Z,47.5278333,-122.9795,15.41,0.04,uw61168427,"14km NW of Belfair, Washington",earthquake
2016-07-19T08:17:44.140Z,39.5513,-119.1429,2.7,0.5,nn00552428,"11km SE of Fernley, Nevada",earthquake
2016-07-19T07:59:48.750Z,-30.1305,-72.1395,8.87,4.9,us20006fqp,"79km WSW of Coquimbo, Chile",earthquake
2016-07-19T07:58:11.150Z,38.8248333,-122.8083333,6.27,0.51,nc72663251,"6km NW of The Geysers, California",earthquake
2016-07-19T07:53:46.000Z,60.7915,-151.4262,25.4,1.5,ak13771394,"13km NNW of Nikiski, Alaska",earthquake
2016-07-19T07:46:36.000Z,61.2867,-152.5082,2.1,2.3,ak13771380,"90km N of Redoubt Volcano, Alaska",earthquake
2016-07-19T07:34:02.690Z,46.875,-121.8925,9.76,-0.15,uw61168417,"28km E of Eatonville, Washington",earthquake
2016-07-19T07:28:33.180Z,37.1918333,-121.4638333,5.81,2.03,nc72663241,"17km NE of San Martin, California",earthquake
2016-07-19T07:27:57.300Z,36.6022,140.9253,46.33,4.4,us20006g9u,"22km SE of Takahagi, Japan",earthquake
2016-07-19T07:27:11.540Z,37.6168333,-122.475,8.77,1.3,nc72663236,"1km ENE of Pacifica, California",earthquake
2016-07-19T07:22:57.260Z,47.6646667,-112.9428333,5.98,0.55,mb80162679,"59km WSW of Choteau, Montana",earthquake
2016-07-19T07:15:46.000Z,61.8866,-150.7923,83.9,1.6,ak13770991,"42km WNW of Willow, Alaska",earthquake
2016-07-19T07:15:41.000Z,60.3854,-147.7974,14.6,1.6,ak13770993,"65km SE of Whittier, Alaska",earthquake
2016-07-19T06:59:13.350Z,38.7566667,-122.7123333,1.06,1.38,nc72663231,"4km ESE of The Geysers, California",earthquake
2016-07-19T06:55:10.570Z,44.4156667,-114.0801667,4.25,1.39,mb80162419,"15km SE of Challis, Idaho",earthquake
2016-07-19T06:48:16.920Z,37.5881667,-118.9665,0.82,0.6,nc72663226,"6km S of Mammoth Lakes, California",earthquake
2016-07-19T06:40:18.180Z,38.8173333,-122.8485,2.39,0.51,nc72663221,"9km WNW of The Geysers, California",earthquake
2016-07-19T06:35:46.000Z,61.2355,-146.8399,19.8,1.2,ak13770977,"28km WNW of Valdez, Alaska",earthquake
2016-07-19T05:57:22.110Z,38.8370018,-122.8271637,1.58,0.76,nc72663211,"9km W of Cobb, California",earthquake
2016-07-19T05:43:56.869Z,36.7066,-116.3157,10.2,0.4,nn00552418,"45km ESE of Beatty, Nevada",earthquake
2016-07-19T05:41:00.150Z,36.0065,-117.8043333,1.58,0.5,ci37418215,"12km NE of Little Lake, CA",earthquake
2016-07-19T05:36:29.273Z,41.9204,-119.5932,7.2,1.3,nn00552415,"69km ESE of Lakeview, Oregon",earthquake
2016-07-19T05:32:06.170Z,38.79,-122.7556667,0.18,1.4,nc72663206,"1km N of The Geysers, California",earthquake
2016-07-19T05:30:22.065Z,36.6702,-115.7195,14.7,0.7,nn00552413,"56km NNE of Pahrump, Nevada",earthquake
2016-07-19T05:27:06.260Z,38.8073349,-122.8215027,-0.63,0.88,nc72663201,"6km WNW of The Geysers, California",earthquake
2016-07-19T05:21:10.270Z,38.8376656,-122.8273315,1.67,0.57,nc72663196,"9km W of Cobb, California",earthquake
2016-07-19T05:18:40.610Z,-30.1859,-72.0223,13.68,5.5,us20006fpn,"70km WSW of Coquimbo, Chile",earthquake
2016-07-19T05:16:20.234Z,37.3684,-116.0954,7.4,-0.1,nn00552449,"77km NE of Beatty, Nevada",earthquake
2016-07-19T05:03:45.630Z,36.4545,-113.9809,2.4,1.2,nn00552411,"37km SSE of Bunkerville, Nevada",earthquake
2016-07-19T04:52:37.000Z,61.1235,-148.619,2.9,1.3,ak13770202,"39km N of Whittier, Alaska",earthquake
2016-07-19T04:48:25.180Z,34.2888333,-117.0565,7.16,1.57,ci37418055,"10km NNE of Running Springs, CA",earthquake
2016-07-19T04:40:36.030Z,47.7715,-122.5686667,22.7,1.52,uw61168367,"4km NNW of Suquamish, Washington",earthquake
2016-07-19T04:38:20.650Z,33.468,-116.4411667,13.24,0.6,ci37418047,"24km ESE of Anza, CA",earthquake
2016-07-19T04:36:02.660Z,33.4621667,-116.4531667,10.29,1.74,ci37418039,"23km ESE of Anza, CA",earthquake
2016-07-19T04:35:56.090Z,33.4713333,-116.4431667,12.35,0.65,ci37418031,"23km ESE of Anza, CA",earthquake
2016-07-19T04:30:42.990Z,34.0831667,-116.7146667,9.87,1.2,ci37418023,"13km WNW of Morongo Valley, CA",earthquake
2016-07-19T04:27:01.000Z,60.0324,-153.221,130.8,2.5,ak13770191,"56km SSW of Redoubt Volcano, Alaska",earthquake
2016-07-19T04:25:50.730Z,33.815,-118.2728333,11.24,1.52,ci37418015,"2km SSE of Carson, CA",earthquake
2016-07-19T04:17:12.240Z,38.8230019,-122.810997,2.31,0.88,nc72663181,"6km NW of The Geysers, California",earthquake
2016-07-19T04:12:15.000Z,62.2074,-153.3359,0,1.8,ak13769812,"143km SE of McGrath, Alaska",earthquake
2016-07-19T04:03:12.450Z,38.8346667,-122.8245,2.01,1.65,nc72663176,"8km W of Cobb, California",earthquake
2016-07-19T03:57:50.260Z,35.3573,140.3865,23.23,4.8,us20006fp6,"10km SE of Mobara, Japan",earthquake
2016-07-19T03:45:39.000Z,61.8741,-147.9749,31.8,2.1,ak13769799,"46km E of Sutton-Alpine, Alaska",earthquake
2016-07-19T03:19:35.000Z,59.622,-152.2579,86.8,1.7,ak13769798,"29km SW of Anchor Point, Alaska",earthquake
2016-07-19T03:05:32.770Z,36.033,-117.7788333,2.01,0.65,ci37418007,"15km E of Coso Junction, CA",earthquake
2016-07-19T02:56:57.233Z,38.4231,-118.3954,6.6,-0.1,nn00552417,"22km ESE of Hawthorne, Nevada",earthquake
2016-07-19T02:52:29.470Z,44.7211667,-111.7713333,13.07,1.06,mb80162404,"53km W of West Yellowstone, Montana",earthquake
2016-07-19T02:50:39.200Z,33.7775,-115.6555,4.16,1.93,ci37417999,"25km WNW of Desert Center, CA",earthquake
2016-07-19T02:28:37.130Z,47.4723333,-115.8215,3.38,1.36,mb80162674,"1km W of Mullan, Idaho",earthquake
2016-07-19T02:16:37.240Z,33.5066667,-116.5058333,14.08,0.38,ci37417983,"16km ESE of Anza, CA",earthquake
2016-07-19T02:13:57.550Z,19.9726667,-155.946,8.817,1.93,hv61344941,"13km WNW of Waikoloa Village, Hawaii",earthquake
2016-07-19T02:06:27.650Z,19.3836667,-155.24,1.839,0.78,hv61344926,"5km S of Volcano, Hawaii",earthquake
2016-07-19T02:05:52.310Z,19.3806667,-155.2393333,2.129,0.44,hv61344921,"5km S of Volcano, Hawaii",earthquake
2016-07-19T01:56:02.550Z,47.6746667,-113.7408333,3.28,0.58,mb80162389,"29km ENE of Pablo, Montana",earthquake
2016-07-19T01:52:37.850Z,-0.8489,-80.3887,33.58,3.6,us20006fph,"8km NNE of Rocafuerte, Ecuador",earthquake
2016-07-19T01:37:09.219Z,37.074,-117.3512,10.1,0.4,nn00552403,"55km WNW of Beatty, Nevada",earthquake
2016-07-19T01:28:57.040Z,36.8808333,-121.4131667,8.83,2.2,nc72663146,"3km NNW of Hollister, California",earthquake
2016-07-19T01:27:28.440Z,35.0415,-117.6733333,-0.82,1.73,ci37417959,"5km NNW of Boron, CA",quarry blast
2016-07-19T01:14:39.000Z,65.3564,-149.9501,0,1,ak13769426,"50km NE of Manley Hot Springs, Alaska",earthquake
2016-07-19T01:10:17.270Z,38.8361664,-122.8438339,0.92,1.03,nc72663141,"10km W of Cobb, California",earthquake
2016-07-19T01:08:47.950Z,37.0203333,-121.1928333,-0.47,0.9,nc72663136,"26km NE of Hollister, California",earthquake
2016-07-19T01:01:50.000Z,61.1089,-153.1479,99.3,1.5,ak13769425,"72km NNW of Redoubt Volcano, Alaska",earthquake
2016-07-19T00:59:42.130Z,37.0286667,-121.1985,-0.33,2.09,nc72663131,"26km NE of Hollister, California",earthquake
2016-07-19T00:55:37.780Z,19.4113331,-155.2611694,2.1,1.58,hv61344786,"3km SW of Volcano, Hawaii",earthquake
2016-07-19T00:47:45.770Z,34.042,-117.2505,17.62,1.39,ci37417943,"1km SE of Loma Linda, CA",earthquake
2016-07-19T00:40:20.080Z,39.5136667,-120.3236667,6.11,0.99,nc72663126,"23km NNW of Truckee, California",earthquake
2016-07-19T00:39:03.910Z,36.8117,-97.6222,3.88,3,us20006fnr,"9km E of Medford, Oklahoma",earthquake
2016-07-19T00:36:53.000Z,61.5929,-141.1572,3.5,2,ak13769419,"174km E of Chitina, Alaska",earthquake
2016-07-19T00:32:04.360Z,37.5553333,-118.8746667,2.55,0.63,nc72663121,"13km SE of Mammoth Lakes, California",earthquake
2016-07-19T00:24:14.000Z,60.4932,-141.678,12.1,1.5,ak13769417,"63km NE of Cape Yakataga, Alaska",earthquake
